"","P1","P2","P3","P4","P5","Team","Mins","oMins","dMins","oPOSS","dPOSS","ORTG","DRTG","NETRTG","PTS","dPTS","FGA","dFGA","FGM","dFGM","TPA","dTPA","TPM","dTPM","FTA","dFTA","FTM","dFTM","RIMA","dRIMA","RIMM","dRIMM","ORB","dORB","DRB","dDRB","BLK","dBLK","TO","dTO","AST","dAST","ePOSS","FG.","dFG.","TPP","dTPP","FTP","dFTP","eFG.","deFG.","TS.","dTS.","RIM.","dRIM.","MID.","dMID.","TPrate","dTPrate","RIMrate","dRIMrate","MIDrate","dMIDrate","FTrate","dFTrate","ASTrate","dASTrate","TOrate","dTOrate","BLKrate","oBLKrate","ORB.","DRB.","TimePerPoss","dTimePerPoss"
"337","CHRISTIAN.TURNER","DAVID.EFIANAYI","DJ.LASTER","ERIC.JAMISON","NATE.JOHNSON","Gardner-Webb",1.317,0.417,0.9,2,3,150,166.667,-16.667,3,5,1,3,1,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,2.5,1,0.667,1,0,0,1,1.5,0.667,1.5,0.719,0,1,0,1,1,0.333,0,0.333,0,0.333,0,0.333,1,0.5,0.5,0.333,0,0,0,0,12.5,18
"338","CHRISTIAN.TURNER","DJ.LASTER","ERIC.JAMISON","JOSE.PEREZ","NATE.JOHNSON","Gardner-Webb",1.55,0.85,0.7,4,3,25,0,25,1,0,1,1,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,3,0,0,0,0,0.5,0,0,0,0.256,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0.5,0.333,0,0,0,1,12.75,14
"339","CJ.BRYCE","DEREK.FUNDERBURK","DEVON.DANIELS","JERICOLE.HELLEMS","MARKELL.JOHNSON","NC State",3.333,1.7,1.633,6,6,33.333,116.667,-83.333,2,7,2,3,0,2,2,0,0,0,6,3,2,3,0,3,0,2,1,0,1,2,0,0,1,1,0,1,5,0,0.667,0,0,0.333,1,0,0.667,0.206,0.791,0,0.667,0,0,1,0,0,1,0,0,3,1,0,0.5,0.167,0.167,0,0,0.333,1,17,16.333
"340","CJ.BRYCE","DEREK.FUNDERBURK","DEVON.DANIELS","MARKELL.JOHNSON","TORIN.DORN","NC State",2.883,1.85,1.033,5,4,40,175,-135,2,7,3,4,0,3,3,1,0,1,3,0,2,0,0,3,0,2,1,0,1,2,1,0,2,0,0,2,4.5,0,0.75,0,1,0.667,0,0,0.875,0.226,0.875,0,0.667,0,0,1,0.25,0,0.75,0,0,1,0,0,0.667,0.4,0,0.25,0,0.333,1,22.2,15.5
"341","CJ.BRYCE","DEVON.DANIELS","DJ.FUNDERBURK","JERICOLE.HELLEMS","MARKELL.JOHNSON","NC State",2.65,0.883,1.767,4,6,175,133.333,41.667,7,8,4,4,3,2,1,1,1,1,0,4,0,3,2,3,2,1,0,0,3,1,1,0,0,0,1,1,5,0.75,0.5,1,1,0,0.75,0.875,0.625,0.875,0.678,1,0.333,0,0,0.25,0.25,0.5,0.75,0.25,0,0,1,0.333,0.5,0,0,0.25,0,0,1,13.25,17.667
"342","CJ.BRYCE","DEVON.DANIELS","JERICOLE.HELLEMS","MARKELL.JOHNSON","WYATT.WALKER","NC State",0.633,0.4,0.233,1,1,0,300,-300,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1.5,0,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,14
"343","CJ.BRYCE","DEVON.DANIELS","MARKELL.JOHNSON","TORIN.DORN","WYATT.WALKER","NC State",1.467,0.683,0.783,3,2,133.333,0,133.333,4,0,4,1,1,0,1,1,1,0,2,0,1,0,1,0,0,0,2,0,1,1,0,2,0,1,1,0,2.5,0.25,0,1,0,0.5,0,0.375,0,0.404,0,0,0,0,0,0.25,1,0.25,0,0.5,0,0.5,0,1,0,0,0.5,0,0.5,0.667,1,13.667,23.5
"344","CJ.BRYCE","ERIC.LOCKETT","MARKELL.JOHNSON","TORIN.DORN","WYATT.WALKER","NC State",0.55,0.55,0,2,0,150,0,0,3,0,1,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0.517,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5,0,16.5,0
"345","CJ.BURKS","DARIUS.GEORGE","JANNSON.WILLIAMS","JON.ELMORE","TAEVION.KINSEY","Marshall",3.117,1.467,1.65,7,6,57.143,116.667,-59.524,4,7,3,5,1,3,1,1,0,1,2,0,2,0,1,3,1,1,0,0,2,2,2,0,3,1,0,2,6.5,0.333,0.6,0,1,1,0,0.333,0.7,0.506,0.7,1,0.333,0,1,0.333,0.2,0.333,0.6,0.333,0.2,0.667,0,0,0.667,0.429,0.167,0.4,0,0,1,12.571,16.5
"346","CJ.BURKS","DARIUS.GEORGE","JARROD.WEST","JON.ELMORE","MIKEL.BEYERS","Marshall",8.233,3.983,4.25,15,14,106.667,128.571,-21.905,16,18,14,11,5,7,7,4,2,2,5,3,4,2,4,6,3,5,3,2,2,7,0,0,2,4,1,3,14.5,0.357,0.636,0.286,0.5,0.8,0.667,0.429,0.727,0.489,0.724,0.75,0.833,0,0,0.5,0.364,0.286,0.545,0.214,0.091,0.357,0.273,0.2,0.429,0.133,0.286,0,0,0.3,0.5,15.933,18.214
"347","CJ.BURKS","DARIUS.GEORGE","JARROD.WEST","JON.ELMORE","TAEVION.KINSEY","Marshall",1.717,1.033,0.683,4,4,50,75,-25,2,3,3,3,1,1,1,1,0,0,0,2,0,1,1,1,0,1,1,0,2,1,1,0,2,0,0,0,4,0.333,0.333,0,0,0,0.5,0.333,0.333,0.333,0.38,0,1,1,0,0.333,0.333,0.333,0.333,0.333,0.333,0,0.667,0,0,0.5,0,0.333,0,0.5,1,15.5,10.25
"348","CJ.BURKS","JANNSON.WILLIAMS","JARROD.WEST","JON.ELMORE","MIKEL.BEYERS","Marshall",0.917,0.467,0.45,2,2,0,100,-100,0,2,2,1,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0.513,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0.5,0,0,0,0,14,13.5
"349","CJ.BURKS","JANNSON.WILLIAMS","JARROD.WEST","JON.ELMORE","RONDALE.WATSON","Marshall",6.133,2.817,3.317,10,11,50,154.545,-104.545,5,17,7,10,2,7,2,5,1,3,0,0,0,0,2,2,0,1,1,1,2,4,0,2,4,2,0,4,10.5,0.286,0.7,0.5,0.6,0,0,0.357,0.85,0.357,0.85,0,0.5,0.333,1,0.286,0.5,0.286,0.2,0.429,0.3,0,0,0,0.571,0.4,0.182,0,0.286,0.2,0.667,16.9,18.091
"350","CJ.BURKS","JANNSON.WILLIAMS","JON.ELMORE","MIKEL.BEYERS","TAEVION.KINSEY","Marshall",1.217,0.517,0.7,1,2,0,250,-250,0,5,1,3,0,2,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,1.5,0,0.667,0,0.5,0,0,0,0.833,0,0.833,0,1,0,0,0,0.667,0,0.333,1,0,0,0,0,1,0,0,0,0,0,0,31,21
"351","CJ.BURKS","JANNSON.WILLIAMS","JON.ELMORE","RONDALE.WATSON","TAEVION.KINSEY","Marshall",1.933,1.05,0.883,3,4,0,200,-200,0,8,3,2,0,2,3,1,0,1,0,4,0,3,0,0,0,0,1,0,1,2,0,0,1,0,0,2,3.5,0,1,0,1,0,0.75,0,1.25,0,1.026,0,0,0,1,1,0.5,0,0,0,0.5,0,2,0,1,0.333,0,0,0,0.333,1,21,13.25
"352","CJ.BURKS","JARROD.WEST","JON.ELMORE","MIKEL.BEYERS","TAEVION.KINSEY","Marshall",0.05,0.05,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"353","CJ.BURKS","JON.ELMORE","MIKEL.BEYERS","RONDALE.WATSON","TAEVION.KINSEY","Marshall",6.35,3.117,3.233,12,12,108.333,125,-16.667,13,15,9,8,4,4,4,3,1,1,5,6,4,6,2,4,2,3,0,1,3,4,0,0,0,2,2,3,11.5,0.444,0.5,0.25,0.333,0.8,1,0.5,0.562,0.571,0.691,1,0.75,0.333,0,0.444,0.375,0.222,0.5,0.333,0.125,0.556,0.75,0.5,0.75,0,0.167,0,0,0,0.75,15.583,16.167
"354","CLYDE.TRAPP","DAVID.SKARA","ELIJAH.THOMAS","JOHN.NEWMAN","SHELTON.MITCHELL","Clemson",1.55,0.25,1.3,2,2,100,100,0,2,2,1,4,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,1,0,1,0,2,1,0.25,0,0,0,0,1,0.25,1,0.25,0,0,1,1,0,0,0,0.75,1,0.25,0,0,1,0,0.5,0,0,0,0,0.333,7.5,39
"355","CLYDE.TRAPP","DAVID.SKARA","ELIJAH.THOMAS","MARCQUISE.REED","SHELTON.MITCHELL","Clemson",4.1,1.783,2.317,5,6,40,116.667,-76.667,2,7,6,5,1,3,1,1,0,1,0,0,0,0,2,4,1,2,1,1,1,4,0,0,0,2,0,1,5.5,0.167,0.6,0,1,0,0,0.167,0.7,0.167,0.7,0.5,0.5,0,0,0.167,0.2,0.333,0.8,0.5,0,0,0,0,0.333,0,0.333,0,0,0.2,0.5,21.4,23.167
"356","CLYDE.TRAPP","DAVID.SKARA","HUNTER.TYSON","JOHN.NEWMAN","TREY.JEMISON","Clemson",0.7,0.317,0.383,1,1,0,200,-200,0,2,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,19,23
"357","COREY.DOUGLAS","DERIANTE.JENKINS","ISSAC.VANN","MARCUS.EVANS","MARCUS.SANTOSSILVA","VCU",7.917,3.15,4.767,11,9,118.182,55.556,62.626,13,5,11,11,6,1,4,3,1,0,1,3,0,3,6,3,5,0,2,4,6,3,2,0,3,1,2,1,10.5,0.545,0.091,0.25,0,0,1,0.591,0.091,0.566,0.201,0.833,0,0,0.2,0.364,0.273,0.545,0.273,0.091,0.455,0.091,0.273,0.333,1,0.273,0.111,0.182,0,0.4,0.6,17.182,31.778
"358","COREY.DOUGLAS","DERIANTE.JENKINS","MALIK.CROWFIELD","MARCUS.EVANS","VINCE.WILLIAMS","VCU",2.833,1.283,1.55,4,3,0,100,-100,0,3,3,4,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,2,3,1,0,1,0,0,1,3.5,0,0.25,0,0.5,0,0,0,0.375,0,0.375,0,0,0,0,0.333,0.5,0,0.25,0.667,0.25,0,0,0,1,0.25,0,0.25,0,0,0.667,19.25,31
"359","COREY.DOUGLAS","DERIANTE.JENKINS","MALIK.CROWFIELD","MIKEL.SIMMS","SEAN.MOBLEY","VCU",1.75,1.067,0.683,2,2,0,250,-250,0,5,2,1,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1.5,0,1.282,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,32,20.5
"360","COREY.DOUGLAS","ISSAC.VANN","MALIK.CROWFIELD","MARCUS.EVANS","SEAN.MOBLEY","VCU",2.283,1.5,0.783,4,5,75,40,35,3,2,3,1,1,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,1,1,0,3,0,0,3.5,0.333,1,0.333,0,0,0,0.5,1,0.5,0.678,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.6,1,0.333,0,1,22.5,9.4
"361","COREY.DOUGLAS","ISSAC.VANN","MALIK.CROWFIELD","MIKEL.SIMMS","VINCE.WILLIAMS","VCU",0.367,0,0.367,0,1,0,200,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"362","COREY.DOUGLAS","ISSAC.VANN","MARCUS.EVANS","MIKEL.SIMMS","SEAN.MOBLEY","VCU",2.483,1.317,1.167,3,3,66.667,133.333,-66.667,2,4,3,3,1,1,1,2,0,1,0,2,0,1,1,1,1,0,0,1,1,2,0,0,0,0,1,1,3,0.333,0.333,0,0.5,0,0.5,0.333,0.5,0.333,0.506,1,0,0,0,0.333,0.667,0.333,0.333,0.333,0,0,0.667,1,1,0,0,0,0,0,0.5,26.333,23.333
"363","CURTIS.HAYWOOD","JAMES.BANKS","JOSE.ALVARADO","KHALID.MOORE","MOSES.WRIGHT","Georgia Tech",2.817,1.833,0.983,5,4,80,200,-120,4,8,5,4,2,3,0,3,0,2,0,0,0,0,2,1,1,1,0,0,1,3,0,0,0,0,0,3,4.5,0.4,0.75,0,0.667,0,0,0.4,1,0.4,1,0.5,1,0.333,0,0,0.75,0.4,0.25,0.6,0,0,0,0,1,0,0,0,0,0,1,22,14.75
"364","CURTIS.HAYWOOD","JAMES.BANKS","KRISTIAN.SJOLUND","MICHAEL.DEVOE","MOSES.WRIGHT","Georgia Tech",1.4,0.867,0.533,3,2,66.667,200,-133.333,2,4,2,2,1,2,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,1,1,2,0.5,1,0,0,0,0,0.5,1,0.5,1,1,1,0,0,0.5,0,0.5,1,0,0,0,0,1,0.5,0,0,0,0,0,0,17.333,16
"365","DANE.GOODWIN","DJ.HARVEY","JOHN.MOONEY","NATE.LASZEWSKI","TJ.GIBBS","Notre Dame",4.85,2.733,2.117,7,6,0,100,-100,0,6,8,7,0,3,5,0,0,0,0,0,0,0,1,4,0,2,2,1,3,7,0,0,0,0,0,2,6,0,0.429,0,0,0,0,0,0.429,0,0.429,0,0.5,0,0.333,0.625,0,0.125,0.571,0.25,0.429,0,0,0,0.667,0,0,0,0,0.222,0.75,23.429,21.167
"366","DANE.GOODWIN","DJ.HARVEY","JOHN.MOONEY","NIKOLA.DJOGO","PRENTISS.HUBB","Notre Dame",3.317,1.95,1.367,5,4,100,150,-50,5,6,5,5,2,3,2,1,1,0,0,0,0,0,2,3,1,3,1,1,1,2,0,1,1,0,2,0,4.5,0.4,0.6,0.5,0,0,0,0.5,0.6,0.5,0.6,0.5,1,0,0,0.4,0.2,0.4,0.6,0.2,0.2,0,0,1,0,0.2,0,0,0.2,0.333,0.5,23.4,20.5
"367","DANE.GOODWIN","DJ.HARVEY","JOHN.MOONEY","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",13.5,6.2,7.3,23,23,126.087,117.391,8.696,29,27,23,25,11,12,11,6,5,2,3,2,2,1,8,9,6,4,4,4,10,9,1,2,3,1,5,3,23,0.478,0.48,0.455,0.333,0.667,0.5,0.587,0.52,0.594,0.52,0.75,0.444,0,0.6,0.478,0.24,0.348,0.36,0.174,0.4,0.13,0.08,0.455,0.25,0.13,0.043,0.04,0.087,0.308,0.714,16.174,19.043
"368","DANE.GOODWIN","DJ.HARVEY","JUWAN.DURHAM","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",2.483,1.517,0.967,5,4,80,125,-45,4,5,4,5,1,2,2,3,1,1,1,0,1,0,1,2,0,1,0,1,2,3,1,0,0,0,0,2,4,0.25,0.4,0.5,0.333,1,0,0.375,0.5,0.447,0.5,0,0.5,0,0,0.5,0.6,0.25,0.4,0.25,0,0.25,0,0,1,0,0,0.2,0,0,0.667,18.2,14.5
"369","DANE.GOODWIN","DJ.HARVEY","NATE.LASZEWSKI","NIKOLA.DJOGO","PRENTISS.HUBB","Notre Dame",0.2,0,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,12
"370","DANE.GOODWIN","DJ.HARVEY","NATE.LASZEWSKI","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",2.8,1.733,1.067,4,5,75,200,-125,3,10,3,4,1,4,3,0,1,0,1,3,0,2,0,2,0,2,0,0,1,3,0,0,1,0,1,1,4.5,0.333,1,0.333,0,0,0.667,0.5,1,0.432,0.922,0,1,0,1,1,0,0,0.5,0,0.5,0.333,0.75,1,0.25,0.25,0,0,0,0,1,26,12.8
"371","DANE.GOODWIN","JOHN.MOONEY","NATE.LASZEWSKI","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",7.633,4.033,3.6,11,10,63.636,140,-76.364,7,14,10,13,2,5,6,5,2,2,1,2,1,2,2,3,0,2,0,4,4,8,0,1,1,0,2,2,10.5,0.2,0.385,0.333,0.4,1,1,0.3,0.462,0.334,0.502,0,0.667,0,0.2,0.6,0.385,0.2,0.231,0.2,0.385,0.1,0.154,1,0.4,0.091,0,0,0.1,0,0.5,22,21.6
"372","DANE.GOODWIN","JOHN.MOONEY","NIKOLA.DJOGO","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",1.683,0.983,0.7,3,3,33.333,200,-166.667,1,6,1,1,0,1,0,1,0,1,3,4,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2.5,0,1,0,1,0.333,0.75,0,1.5,0.206,1.034,0,0,0,0,0,1,0,0,1,0,3,4,0,1,0,0,0,0,0,0,19.667,14
"373","DANE.GOODWIN","JUWAN.DURHAM","NATE.LASZEWSKI","PRENTISS.HUBB","TJ.GIBBS","Notre Dame",5.95,3.483,2.467,9,9,66.667,122.222,-55.556,6,11,9,8,2,4,6,6,2,2,0,2,0,1,0,1,0,1,1,0,4,6,0,0,1,0,1,3,9,0.222,0.5,0.333,0.333,0,0.5,0.333,0.625,0.333,0.615,0,1,0,1,0.667,0.75,0,0.125,0.333,0.125,0,0.25,0.5,0.75,0.111,0,0,0,0.143,1,23.222,16.444
"374","DARIUS.PERRY","DWAYNE.SUTTON","JORDAN.NWORA","RYAN.MCMAHON","STEVEN.ENOCH","Louisville",2.917,1.117,1.8,4,4,150,100,50,6,4,3,5,2,1,2,1,2,0,0,2,0,2,1,4,0,1,0,2,2,1,1,0,1,0,1,0,4,0.667,0.2,1,0,0,1,1,0.2,1,0.336,0,0.25,0,0,0.667,0.2,0.333,0.8,0,0,0,0.4,0.5,0,0.25,0,0.2,0,0,0.5,16.75,27
"375","DARIUS.PERRY","DWAYNE.SUTTON","RYAN.MCMAHON","STEVEN.ENOCH","VJ.KING","Louisville",1.517,0.617,0.9,3,2,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.333,0,0,0,0,1,12.333,27
"376","DARIUS.PERRY","JORDAN.NWORA","RYAN.MCMAHON","STEVEN.ENOCH","VJ.KING","Louisville",0.917,0.467,0.45,1,1,200,0,200,2,0,2,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0.5,0,0.5,0,1,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0.5,28,27
"377","DAVID.EFIANAYI","DJ.LASTER","ERIC.JAMISON","JAHEAM.CORNWALL","JOSE.PEREZ","Gardner-Webb",4.067,2.217,1.85,7,6,71.429,150,-78.571,5,9,4,7,2,4,2,3,1,1,0,0,0,0,1,1,1,1,0,1,2,2,0,0,3,0,1,2,6.5,0.5,0.571,0.5,0.333,0,0,0.625,0.643,0.625,0.643,1,1,0,0.667,0.5,0.429,0.25,0.143,0.25,0.429,0,0,0.5,0.5,0.429,0,0,0,0,0.667,19,18.5
"378","DAVID.EFIANAYI","DJ.LASTER","JAHEAM.CORNWALL","JOSE.PEREZ","NATE.JOHNSON","Gardner-Webb",21.317,10.9,10.417,33,33,63.636,124.242,-60.606,21,41,28,29,9,17,13,12,3,5,0,5,0,2,9,9,4,7,3,5,7,16,1,2,8,7,4,8,33,0.321,0.586,0.231,0.417,0,0.4,0.375,0.672,0.375,0.653,0.444,0.778,0.333,0.625,0.464,0.414,0.321,0.31,0.214,0.276,0,0.172,0.444,0.471,0.242,0.212,0.034,0.071,0.158,0.583,19.818,18.939
"379","DAVID.NICHOLS","DEVIN.VASSELL","MFIONDU.KABENGELE","PHIL.COFER","TERANCE.MANN","Florida St.",3.367,1.233,2.133,4,6,100,66.667,33.333,4,4,4,5,2,2,1,2,0,0,0,0,0,0,1,2,1,1,2,1,3,0,1,1,2,1,0,1,4.5,0.5,0.4,0,0,0,0,0.5,0.4,0.5,0.4,1,0.5,0.5,1,0.25,0.4,0.25,0.4,0.5,0.2,0,0,0,0.5,0.5,0.167,0.2,0.25,1,0.75,18.5,21.333
"380","DAVID.NICHOLS","DEVIN.VASSELL","MFIONDU.KABENGELE","PHIL.COFER","TRENT.FORREST","Florida St.",1.317,0.967,0.35,2,1,100,200,-100,2,2,3,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.5,0.333,0.5,0,0,0,0,0.333,0.5,0.333,0.5,1,1,0,0,0.333,0.5,0.333,0.5,0.333,0,0,0,0,0,0,0,0,0,0.5,0,29,21
"381","DAVID.NICHOLS","DEVIN.VASSELL","MFIONDU.KABENGELE","RAIQUAN.GRAY","TERANCE.MANN","Florida St.",1.183,0.233,0.95,1,2,300,250,50,3,5,1,2,1,2,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1.5,1,1,1,1,0,0,1.5,1.25,1.5,1.01,0,1,0,0,1,0.5,0,0.5,0,0,0,0.5,1,0.5,0,0,0,0,0,1,14,28.5
"382","DAVID.NICHOLS","DEVIN.VASSELL","MFIONDU.KABENGELE","RAIQUAN.GRAY","TRENT.FORREST","Florida St.",2.4,0.917,1.483,3,3,166.667,66.667,100,5,2,2,2,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,3,1,0.5,1,0,0,0,1.25,0.5,1.25,0.5,1,0,0,1,0.5,0.5,0.5,0,0,0.5,0,0,0.5,0,0.333,0.667,0,0,0,0,18.333,29.667
"383","DAVID.NICHOLS","MFIONDU.KABENGELE","MJ.WALKER","PHIL.COFER","PJ.SAVOY","Florida St.",1.467,0.683,0.783,2,3,200,166.667,33.333,4,5,2,3,1,2,1,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,2,0.5,0.667,1,1,0.5,0,0.75,0.833,0.678,0.719,0,1,0,0,0.5,0.333,0.5,0.333,0,0.333,1,0.333,0,0.5,0,0,0,0,0.5,0.5,20.5,15.667
"384","DAVID.NICHOLS","MFIONDU.KABENGELE","MJ.WALKER","PHIL.COFER","TERANCE.MANN","Florida St.",3.6,2.183,1.417,7,5,0,40,-40,0,2,7,6,0,1,3,2,0,0,0,0,0,0,3,3,0,1,0,2,3,7,1,0,0,1,0,0,6,0,0.167,0,0,0,0,0,0.167,0,0.167,0,0.333,0,0,0.429,0.333,0.429,0.5,0.143,0.167,0,0,0,0,0,0.2,0.167,0,0,0.6,18.714,17
"385","DAVID.NICHOLS","MFIONDU.KABENGELE","MJ.WALKER","PHIL.COFER","TRENT.FORREST","Florida St.",0.067,0.017,0.05,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3
"386","DAVID.NICHOLS","MFIONDU.KABENGELE","MJ.WALKER","TERANCE.MANN","TRENT.FORREST","Florida St.",0.8,0.2,0.6,3,3,133.333,0,133.333,4,0,1,3,1,0,0,3,0,0,2,0,2,0,1,0,1,0,0,0,3,0,0,0,1,0,1,0,3,1,0,0,0,1,0,1,0,1.026,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0.333,0,0,0,0,1,4,12
"387","DAVID.NICHOLS","MFIONDU.KABENGELE","PJ.SAVOY","RAIQUAN.GRAY","TERANCE.MANN","Florida St.",1.383,0.533,0.85,2,2,100,100,0,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,2,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0.5,1,1,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,1,16,25.5
"388","DAVID.NICHOLS","MJ.WALKER","PHIL.COFER","RAIQUAN.GRAY","TERANCE.MANN","Florida St.",1.2,0.65,0.55,2,1,150,0,150,3,0,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.5,1,0,0,0,0.5,0,1,0,0.769,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.5,33
"389","DAVID.NICHOLS","MJ.WALKER","PHIL.COFER","RAIQUAN.GRAY","TRENT.FORREST","Florida St.",2.25,1.517,0.733,4,3,50,66.667,-16.667,2,2,3,2,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,2,0,0,1,1,0,0,3.5,0.333,0.5,0,0,0,0,0.333,0.5,0.333,0.5,1,0.5,0,0,0,0,0.333,1,0.667,0,0,0,0,0,0.25,0.333,0,0,0,1,22.75,14.667
"390","DAVID.SKARA","ELIJAH.THOMAS","JOHN.NEWMAN","MARCQUISE.REED","SHELTON.MITCHELL","Clemson",1.017,0.133,0.883,1,2,0,100,-100,0,2,1,3,0,1,1,1,0,0,0,1,0,0,0,2,0,1,0,1,2,1,1,0,0,0,0,0,1.5,0,0.333,0,0,0,0,0,0.333,0,0.288,0,0.5,0,0,1,0.333,0,0.667,0,0,0,0.333,0,0,0,0,0.333,0,0,0.667,8,26.5
"391","DAVID.SYFAX","JORDAN.LITTLE","KYSON.RAWLS","MARTEZ.CAMERON","SHERWYN.DEVONISHPRINCE","Morgan St.",3.233,1.417,1.817,4,5,50,120,-70,2,6,3,6,1,3,1,2,0,0,0,0,0,0,1,2,1,2,0,1,0,2,0,0,1,1,0,1,5,0.333,0.5,0,0,0,0,0.333,0.5,0.333,0.5,1,1,0,0.5,0.333,0.333,0.333,0.333,0.333,0.333,0,0,0,0.333,0.25,0.2,0,0,0,0,21.25,21.8
"392","DAVID.SYFAX","JORDAN.LITTLE","MARTEZ.CAMERON","SHERWYN.DEVONISHPRINCE","TEAM","Morgan St.",3.4,1.817,1.583,5,5,100,200,-100,5,10,5,4,2,4,3,2,1,2,0,0,0,0,1,2,1,2,0,0,0,3,0,0,0,1,2,3,5,0.4,1,0.333,1,0,0,0.5,1.25,0.5,1.25,1,1,0,0,0.6,0.5,0.2,0.5,0.2,0,0,0,1,0.75,0,0.2,0,0,0,0,21.8,19
"393","DAVIDE.MORETTI","DESHAWN.CORPREW","JARRETT.CULVER","KYLER.EDWARDS","TARIQ.OWENS","Texas Tech",0.567,0.15,0.417,1,1,200,300,-100,2,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1.5,1,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,25
